"","fb_tx_id","fb_gene_id","fb_symbol","late.tss","late.tu","PI"
"707","FBtr0088635","FBgn0024189","sns",4.90358648881146,0.99454545856696,3.9090410302445
"708","FBtr0087109","FBgn0024232","gprs",3.61907078802208,0.0270151044309996,3.59205568359108
"709","FBtr0074441","FBgn0024238","Fim",5.04951746706848,0.692901567702997,4.35661589936548
"710","FBtr0077531","FBgn0024244","drm",2.26475759344659,0.425036875410814,1.83972071803577
"711","FBtr0071048","FBgn0024250","brk",4.36179603504099,1.02919350995315,3.33260252508784
"712","FBtr0085352","FBgn0024273","WASp",3.19956839047311,1.64052253308804,1.55904585738507
"713","FBtr0072647","FBgn0024277","trio",3.80059320309944,0.343972592825609,3.45662061027383
"714","FBtr0100356","FBgn0024293","Spn43Ab",2.98308521934195,0.0489503538081277,2.93413486553382
"715","FBtr0087115","FBgn0024315","Picot",2.43375394374279,0.500668809698855,1.93308513404394
"716","FBtr0331353","FBgn0024329","Mekk1",5.51238451456714,1.1543216632297,4.35806285133744
"717","FBtr0078131","FBgn0024352","Stip1",2.85961280540759,0.36621157412201,2.49340123128558
"718","FBtr0070211","FBgn0024361","Tsp2A",2.87557660958164,0.986756788737027,1.88881982084461
"719","FBtr0070209","FBgn0024362","Naa30A",2.4326088624462,1.33876486761686,1.09384399482933
"720","FBtr0070238","FBgn0024366","CG11409",4.47916080615083,0.867527573660565,3.61163323249027
"721","FBtr0084409","FBgn0024509","Sec13",2.00118044820217,0.0921053489580534,1.90907509924412
"722","FBtr0072790","FBgn0024510","dlt",3.8641066729736,1.71823510313825,2.14587156983535
"723","FBtr0087670","FBgn0024556","mEFTu1",1.81942200814883,-0.454277353779378,2.27369936192821
"724","FBtr0072520","FBgn0024806","DIP2",1.75277625130009,0.204406918842089,1.548369332458
"725","FBtr0077371","FBgn0024807","DIP1",4.07383932711252,1.1320884142347,2.94175091287781
"726","FBtr0085458","FBgn0024841","Pcd",1.13148848951323,3.08634362247397,-1.95485513296074
"727","FBtr0080534","FBgn0024846","p38b",3.67678535722675,0.944903408289245,2.7318819489375
"728","FBtr0074881","FBgn0024889","Kap-alpha1",2.28957250746328,0.562623125702658,1.72694938176062
"729","FBtr0070272","FBgn0024897","b6",3.06628337591189,-0.304404312806549,3.37068768871843
"730","FBtr0089209","FBgn0024913","Actbeta",1.36587026550874,0.869248253647745,0.496622011860992
"731","FBtr0074350","FBgn0024941","RSG7",0.392592663207752,-0.544347876292932,0.936940539500684
"732","FBtr0083933","FBgn0024944","Oamb",3.24874550991273,0.554677883644592,2.69406762626813
"733","FBtr0332459","FBgn0024947","NTPase",6.27714884303159,2.98020909693185,3.29693974609974
"734","FBtr0082259","FBgn0024957","Irp-1B",3.92791017129635,0.749532121965102,3.17837804933125
"735","FBtr0070494","FBgn0024980","Syx4",1.49089468189126,0.0151156457844638,1.4757790361068
"736","FBtr0070225","FBgn0024985","CG11448",2.46762988387072,0.525484893355008,1.94214499051572
"737","FBtr0070233","FBgn0024986","CG3719",2.55649927997387,0.661153986377774,1.8953452935961
"738","FBtr0070067","FBgn0024989","CG3777",2.82560007154683,0.719337415564873,2.10626265598196
"739","FBtr0345716","FBgn0024992","CG2658",0.399765826883778,-0.859531705429091,1.25929753231287
"740","FBtr0070501","FBgn0024994","Ugalt",2.36001067900779,1.2257242343305,1.13428644467728
"741","FBtr0070479","FBgn0024996","eIF2Bbeta",1.79327383130727,0.573898919371194,1.21937491193608
"742","FBtr0070480","FBgn0024997","CG2681",0.432681838539916,0.663656486613409,-0.230974648073493
"743","FBtr0073426","FBgn0025111","Ant2",4.95741218348837,2.27755196202185,2.67986022146652
"744","FBtr0071774","FBgn0025186","ari-2",3.42301715353085,1.29241328969472,2.13060386383613
"745","FBtr0072227","FBgn0025335","CG4585",2.41327501084227,0.552420657375622,1.86085435346665
"746","FBtr0072225","FBgn0025336","CG4882",1.21086223325942,-0.519167226222902,1.73002945948232
"747","FBtr0072226","FBgn0025352","Thiolase",2.53043461202723,0.503270923567987,2.02716368845924
"748","FBtr0070259","FBgn0025381","rush",2.91313597388437,2.37657512436014,0.536560849524222
"749","FBtr0070257","FBgn0025383","CG14780",1.37772091020388,0.960822204759,0.416898705444883
"750","FBtr0302174","FBgn0025391","Scgdelta",5.06692368380101,1.85958201035145,3.20734167344956
"751","FBtr0070285","FBgn0025393","CG14795",1.6686821344799,0.0160749487599588,1.65260718571995
"752","FBtr0070260","FBgn0025394","inc",1.7406322372592,0.169170539714549,1.57146169754465
"753","FBtr0333124","FBgn0025455","CycT",3.21704066793192,1.75038917007673,1.46665149785519
"754","FBtr0310369","FBgn0025469","slv",5.16055696066202,0.279303282861433,4.88125367780059
"755","FBtr0072639","FBgn0025525","bab2",5.61520509392051,1.19211124815686,4.42309384576365
"756","FBtr0084527","FBgn0025574","Pli",5.97682853171505,1.49047616603635,4.4863523656787
"757","FBtr0086664","FBgn0025583","IM2",-1.90539460839902,-3.84979825253138,1.94440364413236
"758","FBtr0070140","FBgn0025621","CG16989",3.01565267272423,1.01789375509361,1.99775891763062
"759","FBtr0070375","FBgn0025624","CG4025",1.00965317859921,-0.104292713496778,1.11394589209599
"760","FBtr0070340","FBgn0025625","Sik2",3.83241264444583,1.10453609314422,2.72787655130161
"761","FBtr0070334","FBgn0025628","CG4199",3.81294424249758,1.34625008090639,2.46669416159119
"762","FBtr0070331","FBgn0025629","CG4045",2.44616205998325,0.00942092124457997,2.43674113873867
"763","FBtr0303043","FBgn0025631","moody",3.79145648993388,0.354364107211102,3.43709238272277
"764","FBtr0340108","FBgn0025632","CG4313",1.9545400289493,-0.329603978688375,2.28414400763767
"765","FBtr0110791","FBgn0025633","CG13366",3.24337264103547,1.05653982413502,2.18683281690046
"766","FBtr0303264","FBgn0025641","DAAM",3.99346387090176,-0.21190919863273,4.20537306953449
"767","FBtr0301058","FBgn0025643","CG3588",1.92637467011209,0.437310297974308,1.48906437213779
"768","FBtr0072604","FBgn0025676","CkIIalpha-i3",0.431695078122986,-0.625903629207718,1.0575987073307
"769","FBtr0077644","FBgn0025681","CG3558",1.83874478619728,0.473136197909822,1.36560858828746
"770","FBtr0078154","FBgn0025683","CG3164",5.9534336655958,2.66778548301676,3.28564818257904
"771","FBtr0077456","FBgn0025684","MFS18",1.03478937179137,-0.298496545117852,1.33328591690922
"772","FBtr0080469","FBgn0025724","beta'COP",1.92107510370673,-0.736094699253513,2.65716980296024
"773","FBtr0089245","FBgn0025726","unc-13",0.682605486924676,-0.0294678318616613,0.712073318786337
"774","FBtr0345290","FBgn0025742","mtm",1.71735114326621,-0.0991823724616522,1.81653351572786
"775","FBtr0340159","FBgn0025800","Smox",2.94165687862021,2.09024121018827,0.85141566843194
"776","FBtr0082529","FBgn0025802","Sbf",1.37570487344772,0.00963365449661505,1.36607121895111
"777","FBtr0340053","FBgn0025836","RhoGAP1A",1.98022740366192,0.258195228941949,1.72203217471997
"778","FBtr0112921","FBgn0025837","CG17636",-1.27605590521325,-1.07436671514134,-0.201689190071915
"779","FBtr0075791","FBgn0025874","Meics",2.36657212274034,0.41128101328885,1.95529110945149
"780","FBtr0071821","FBgn0025878","wrapper",0.057436865587793,-1.03701206077786,1.09444892636565
"781","FBtr0089329","FBgn0025885","Inos",3.66266643911449,0.856146858935381,2.80651958017911
"782","FBtr0084002","FBgn0026056","Rlip",0.751197030355425,-0.795717778684445,1.54691480903987
"783","FBtr0083233","FBgn0026059","Mhcl",3.74829022278953,0.266344856176554,3.48194536661297
"784","FBtr0345813","FBgn0026061","Mipp1",5.58056759346984,2.02000110395378,3.56056648951605
"785","FBtr0301426","FBgn0026064","KP78a",3.55118720415239,0.137301951121679,3.41388525303071
"786","FBtr0074175","FBgn0026076","UBL3",2.93006816426589,1.17718241845747,1.75288574580842
"787","FBtr0112922","FBgn0026077","Gasp",4.46465455359383,1.84038586489692,2.62426868869691
"788","FBtr0070669","FBgn0026079","Nsun2",0.873016544287518,-0.975994569501123,1.84901111378864
"789","FBtr0070299","FBgn0026086","Adar",3.25256329628431,0.913198840783522,2.33936445550079
"790","FBtr0345510","FBgn0026089","CG14817",0.900625623153486,0.758210882098409,0.142414741055077
"791","FBtr0333511","FBgn0026090","CG14812",2.35376510520687,0.354028890271408,1.99973621493546
"792","FBtr0304951","FBgn0026147","TTLL4A",2.53734047049059,-0.0782198540997183,2.61556032459031
"793","FBtr0076267","FBgn0026160","tna",6.52791841843522,1.70525025522095,4.82266816321427
"794","FBtr0306258","FBgn0026189","prominin-like",3.91968720515187,0.325873875455341,3.59381332969653
"795","FBtr0089095","FBgn0026199","myo",3.76409077746929,-0.313473337321812,4.0775641147911
"796","FBtr0071303","FBgn0026206","mei-P26",3.35747491009365,0.966269138251356,2.39120577184229
"797","FBtr0343991","FBgn0026239","gukh",6.18851913551168,1.63762637777542,4.55089275773626
"798","FBtr0073144","FBgn0026259","eIF5B",3.18189626017225,1.34155063949996,1.84034562067229
"799","FBtr0071860","FBgn0026261","bonsai",2.03527072616879,-0.0942536662253746,2.12952439239416
"800","FBtr0301696","FBgn0026313","X11L",2.47741859196929,1.02002399121708,1.45739460075221
"801","FBtr0340404","FBgn0026323","Tak1",2.99261812339015,0.144166069399534,2.84845205399062
"802","FBtr0071641","FBgn0026369","Sara",2.36254078912019,-0.0153355490831516,2.37787633820334
"803","FBtr0087384","FBgn0026370","SRPK",2.97370064037063,0.641224171574159,2.33247646879647
"804","FBtr0072805","FBgn0026372","RpL23A",3.28372406694866,1.22011182146894,2.06361224547971
"805","FBtr0074095","FBgn0026374","Rhp",4.01792725492883,0.74688868958704,3.27103856534179
"806","FBtr0088349","FBgn0026403","Ndg",4.55760629765225,1.16537232625807,3.39223397139417
"807","FBtr0076347","FBgn0026404","Dronc",4.67854047971546,0.951244672347706,3.72729580736775
"808","FBtr0071279","FBgn0026411","Lim1",3.83540972628539,-0.471504797214318,4.30691452349971
"809","FBtr0078876","FBgn0026417","Hus1-like",4.20016820755315,2.2858835498829,1.91428465767025
"810","FBtr0333051","FBgn0026418","Hsc70Cb",3.97408815226877,1.76408368093595,2.21000447133282
"811","FBtr0307383","FBgn0026428","HDAC6",2.14493464233699,-2.60732065163964,4.75225529397663
"812","FBtr0301316","FBgn0026438","Eaat2",3.06916623790656,-0.27276508989441,3.34193132780097
"813","FBtr0079800","FBgn0026439","Eaat1",2.52421518280668,0.559259906795065,1.96495527601161
"814","FBtr0077744","FBgn0026479","Drp1",2.42092506261512,-0.20361330879404,2.62453837140916
"815","FBtr0074276","FBgn0026575","hang",5.42378921241939,2.36279235706011,3.06099685535929
"816","FBtr0346586","FBgn0026577","CG8677",3.31624130296137,0.606319058448084,2.70992224451328
"817","FBtr0333140","FBgn0026592","Fie",1.0686162316928,0.590444770902105,0.4781714607907
"818","FBtr0083179","FBgn0026616","alpha-Man-IIb",5.87171393910806,1.46566220826399,4.40605173084406
"819","FBtr0302613","FBgn0026620","tacc",4.77680527704757,1.80714643302227,2.96965884402529
"820","FBtr0075020","FBgn0026630","nes",3.72905311369191,1.2177891602427,2.51126395344921
"821","FBtr0083114","FBgn0026634","ldlCp",0.818959235700192,-0.363389744405088,1.18234898010528
"822","FBtr0075605","FBgn0026738","CG7857",0.972106537873357,-0.000664739366992699,0.97277127724035
"823","FBtr0087852","FBgn0026741","mRpL18",1.8460908214384,1.6240591501874,0.222031671250999
"824","FBtr0087076","FBgn0026754","Ugt37c1",-0.520772684060217,-0.725528395121657,0.20475571106144
"825","FBtr0079242","FBgn0026755","Ugt37b1",2.36060742801038,-0.39054200357324,2.75114943158362
"826","FBtr0336666","FBgn0026761","Trap1",1.08108341162,-0.69233355361819,1.77341696523819
"827","FBtr0301452","FBgn0026787","Nhe1",2.40071844562658,-0.15947473137337,2.56019317699995
"828","FBtr0333706","FBgn0026869","Thd1",4.77652075485908,1.870154563987,2.90636619087207
"829","FBtr0070253","FBgn0026872","CG14777",4.10784885198388,1.52492758418291,2.58292126780097
"830","FBtr0081105","FBgn0027070","CG17322",3.28741439351892,0.831525565748168,2.45588882777075
"831","FBtr0087734","FBgn0027079","ValRS",1.25389612409904,-0.450151299627927,1.70404742372696
"832","FBtr0074593","FBgn0027087","HisRS",3.72058360206715,0.9494572857262,2.77112631634094
"833","FBtr0075632","FBgn0027088","GlyRS",1.50177363152486,-0.795795664267317,2.29756929579218
"834","FBtr0074178","FBgn0027093","ArgRS",1.80693677308298,-0.624213613120581,2.43115038620356
"835","FBtr0079721","FBgn0027094","AlaRS",1.87296202054756,-0.249749918001355,2.12271193854891
"836","FBtr0100406","FBgn0027101","Dyrk3",2.59055968183622,-1.2369331289035,3.82749281073972
"837","FBtr0299523","FBgn0027279","l(1)G0196",5.03091327479479,0.406986765604223,4.62392650919057
"838","FBtr0074043","FBgn0027287","Gmap",4.87382781242701,-0.148142027385497,5.0219698398125
"839","FBtr0074086","FBgn0027329","CCT6",2.24209093496723,0.711270662252636,1.5308202727146
"840","FBtr0071280","FBgn0027330","l(1)G0020",-0.113926723495046,-1.20063085213176,1.08670412863671
"841","FBtr0077298","FBgn0027334","l(1)G0004",2.24553832584176,0.471274130426423,1.77426419541534
"842","FBtr0301545","FBgn0027335","Rip11",5.54124677442574,3.21431200707237,2.32693476735337
"843","FBtr0113687","FBgn0027341","Gfat1",3.74713452485587,2.3298546866689,1.41727983818697
"844","FBtr0071017","FBgn0027342","fz4",2.46086796468161,1.35493758135791,1.10593038332371
"845","FBtr0345511","FBgn0027343","fz3",6.29411709370665,2.83848602852981,3.45563106517684
"846","FBtr0080590","FBgn0027348","bgm",4.21106561779401,1.23259516009188,2.97847045770213
"847","FBtr0087828","FBgn0027356","Amph",5.04165049059901,2.35032728130137,2.69132320929765
"848","FBtr0344072","FBgn0027358","Tim9b",1.07276016701707,-0.0104205571341443,1.08318072415121
"849","FBtr0073482","FBgn0027359","Tim8",1.78155551174322,-0.0597052819014055,1.84126079364462
"850","FBtr0080143","FBgn0027363","Stam",2.92571949766827,0.832255016505152,2.09346448116312
"851","FBtr0078274","FBgn0027364","Six4",-0.498975963136218,-2.51889771273698,2.01992174960077
"852","FBtr0331670","FBgn0027491","Cdk5alpha",1.29572575508477,0.673711390990316,0.622014364094451
"853","FBtr0079261","FBgn0027496","epsilonCOP",1.36140192793097,-0.416157092626182,1.77755902055716
"854","FBtr0088253","FBgn0027499","wde",5.51670744716123,1.09613740480648,4.42057004235476
"855","FBtr0088017","FBgn0027504","CG8878",2.48264226950188,1.02403707530894,1.45860519419294
"856","FBtr0086958","FBgn0027506","EDTP",4.97746981559503,2.09556791170741,2.88190190388762
"857","FBtr0084477","FBgn0027512","CG10254",1.18350862324849,-0.323086491556534,1.50659511480503
"858","FBtr0079523","FBgn0027515","CG7115",3.18789383833876,1.45624790547136,1.7316459328674
"859","FBtr0086281","FBgn0027529","tapas",5.2270553971727,1.94499981974769,3.28205557742501
"860","FBtr0087539","FBgn0027538","beta4GalNAcTA",2.94595427344804,2.16801367361866,0.777940599829379
"861","FBtr0084739","FBgn0027539","lili",5.58234615835238,2.02656929625001,3.55577686210237
"862","FBtr0072853","FBgn0027547","CG1927",5.96452459123224,2.04854880996674,3.91597578126549
"863","FBtr0080114","FBgn0027550","CG6495",1.84216479498917,-0.286170584732389,2.12833537972156
"864","FBtr0073171","FBgn0027552","CG10863",5.08587141330925,1.92329431351822,3.16257709979103
"865","FBtr0074344","FBgn0027556","CG4928",3.57809495026436,1.69277059583905,1.88532435442531
"866","FBtr0089061","FBgn0027558","Pgant3",2.08294360472687,3.38353786495638,-1.30059426022952
"867","FBtr0083360","FBgn0027562","CG10345",3.35638589154151,1.10984065156301,2.2465452399785
"868","FBtr0078238","FBgn0027565","CG5498",0.716019978522156,-0.366843330202412,1.08286330872457
"869","FBtr0345035","FBgn0027569","cert",3.29179067887001,1.15161320412418,2.14017747474583
"870","FBtr0333922","FBgn0027570","Nep2",4.63739722435411,1.48156621295327,3.15583101140083
"871","FBtr0089548","FBgn0027572","CG5009",3.15834391841202,4.20023205839314,-1.04188813998111
"872","FBtr0085249","FBgn0027579","mino",4.20863511737981,2.15709815073663,2.05153696664317
"873","FBtr0088456","FBgn0027580","PCB",5.77786285372839,1.43654487115797,4.34131798257042
"874","FBtr0087678","FBgn0027581","CG6191",5.0130002767211,2.24164894044355,2.77135133627755
"875","FBtr0080228","FBgn0027582","CG6230",0.226674183355243,-1.2364466961094,1.46312087946464
"876","FBtr0088711","FBgn0027585","CG8740",4.32614018862672,1.12021604033927,3.20592414828745
"877","FBtr0305310","FBgn0027590","GstE12",5.54362492460072,2.65295484212938,2.89067008247134
"878","FBtr0072798","FBgn0027594","drpr",4.4839599541231,1.64308648815726,2.84087346596584
"879","FBtr0077903","FBgn0027597","CG17712",1.72909409941793,-0.363530697363617,2.09262479678154
"880","FBtr0085704","FBgn0027598","cindr",5.02258938272518,1.90188279956827,3.12070658315692
"881","FBtr0079934","FBgn0027600","obst-B",4.53454242576638,0.99391421191893,3.54062821384745
"882","FBtr0073972","FBgn0027601","pdgy",5.40735277346596,1.31503598735205,4.09231678611392
"883","FBtr0088674","FBgn0027607","CG8230",1.9904374008799,-0.373436461779424,2.36387386265932
"884","FBtr0077457","FBgn0027609","morgue",3.30454028182385,0.780459843689049,2.5240804381348
"885","FBtr0082747","FBgn0027610","Dic1",5.85506398587797,2.47924936549302,3.37581462038495
"886","FBtr0076272","FBgn0027615","CG6404",0.728248377670762,-0.899320824625837,1.6275692022966
"887","FBtr0085683","FBgn0027654","jdp",4.93868773554277,1.08068582651164,3.85800190903112
"888","FBtr0085310","FBgn0027655","htt",2.30067555701661,1.19931571965021,1.1013598373664
"889","FBtr0083246","FBgn0027657","glob1",4.23190993054112,0.695242515845226,3.5366674146959
"890","FBtr0075232","FBgn0027660","blot",5.38839393690122,0.766637559136476,4.62175637776474
"891","FBtr0335143","FBgn0027779","VhaSFD",4.75832489528566,1.52525150459884,3.23307339068682
"892","FBtr0083712","FBgn0027785","NP15.6",2.20051999754156,-0.0386618609410792,2.23918185848263
"893","FBtr0072478","FBgn0027786","Mtch",1.13180478404174,0.226868099042476,0.90493668499926
"894","FBtr0072785","FBgn0027790","GV1",3.2658708565273,0.41251807818816,2.85335277833914
"895","FBtr0070298","FBgn0027793","CG14787",0.968417178810115,0.465612875296841,0.502804303513274
"896","FBtr0070230","FBgn0027794","Lrpprc2",-0.165838933648877,-1.23067304995051,1.06483411630163
"897","FBtr0086773","FBgn0027836","Dgp-1",1.37168592584768,0.179146860611306,1.19253906523638
"898","FBtr0076001","FBgn0027843","CAH2",4.00067233132329,1.99055852441525,2.01011380690805
"899","FBtr0080539","FBgn0027844","CAH1",3.42223418434313,1.36558903545697,2.05664514888616
"900","FBtr0330164","FBgn0027865","Tsp96F",3.95888658594944,1.11003680982969,2.84884977611975
"901","FBtr0086888","FBgn0027872","rdgBbeta",3.61413750956079,0.482563241107881,3.13157426845291
"902","FBtr0080585","FBgn0027929","NimB1",0.516699668874786,-1.62566460631898,2.14236427519376
"903","FBtr0078903","FBgn0027930","MP1",3.47610220905116,1.89985205802253,1.57625015102864
"904","FBtr0078412","FBgn0027945","ppl",1.64834808549604,1.04893755971972,0.599410525776322
"905","FBtr0070708","FBgn0028325","Pdha",3.48098611334961,2.54953470261766,0.93145141073195
"906","FBtr0070954","FBgn0028336","l(1)G0255",2.44214920181022,0.15303686506236,2.28911233674786
"907","FBtr0070950","FBgn0028360","Cdc7",3.3063770500083,2.75865340611366,0.547723643894645
"908","FBtr0290284","FBgn0028380","fal",4.29390396058555,1.48772088147688,2.80618307910867
"909","FBtr0083304","FBgn0028381","Decay",2.6022629040913,-0.622543470306881,3.22480637439818
"910","FBtr0333418","FBgn0028394","CG17834",5.58119078446541,1.45002015155171,4.13117063291371
"911","FBtr0301652","FBgn0028397","Tob",5.34836021828251,-0.118054952940284,5.4664151712228
"912","FBtr0075389","FBgn0028399","TMS1",1.02464448483836,-1.12501322763868,2.14965771247704
"913","FBtr0081578","FBgn0028400","Syt4",1.17404629817762,-0.242465467621296,1.41651176579891
"914","FBtr0078288","FBgn0028402","Sin",1.61409943744375,-0.764756428042058,2.37885586548581
"915","FBtr0080478","FBgn0028406","Drep4",2.25849657307188,1.0311219572056,1.22737461586628
"916","FBtr0289956","FBgn0028421","Kap3",3.47298876993682,0.730787377551546,2.74220139238528
"917","FBtr0083938","FBgn0028422","GluRIID",3.12687535839688,0.454087261754545,2.67278809664234
"918","FBtr0087139","FBgn0028424","JhI-26",5.87581528445917,2.05637389879309,3.81944138566608
"919","FBtr0307160","FBgn0028427","Ilk",2.10211736973075,0.738635819311257,1.36348155041949
"920","FBtr0079297","FBgn0028467","CG11070",1.36565776123551,-0.645960453893008,2.01161821512852
"921","FBtr0084009","FBgn0028468","rtet",1.47932982404815,-0.572964706052907,2.05229453010106
"922","FBtr0321255","FBgn0028475","Hrd3",2.0256820733017,0.436730889699013,1.58895118360269
"923","FBtr0077949","FBgn0028481","CG4341",4.07257243430134,0.910637343928375,3.16193509037296
"924","FBtr0077425","FBgn0028482","bdl",2.88855088848865,0.301198686234894,2.58735220225376
"925","FBtr0345719","FBgn0028490","CG31705",3.03592579269385,-0.685204708438776,3.72113050113263
"926","FBtr0070609","FBgn0028491","CG2930",4.23408899129395,-0.575506410408016,4.80959540170197
"927","FBtr0086886","FBgn0028494","CG6424",4.70059346908014,1.19349053953901,3.50710292954113
"928","FBtr0072029","FBgn0028497","CG3530",3.87689812126216,0.0443108833319155,3.83258723793024
"929","FBtr0078512","FBgn0028500","Rich",2.10805565974706,-0.224721267898015,2.33277692764507
"930","FBtr0305560","FBgn0028507","CG3793",0.847807648869449,-0.92056476700808,1.76837241587753
"931","FBtr0080547","FBgn0028509","CenG1A",5.9495419089187,1.7284573782451,4.2210845306736
"932","FBtr0080824","FBgn0028515","EndoGI",1.89998284314409,-0.442191455925266,2.34217429906936
"933","FBtr0080714","FBgn0028516","ZnT35C",-0.921148016057314,-2.67039439978505,1.74924638372774
"934","FBtr0343716","FBgn0028518","CG18480",2.45035929559562,0.604010978099222,1.8463483174964
"935","FBtr0331333","FBgn0028527","CG18507",4.2428874059872,0.862292865456765,3.38059454053044
"936","FBtr0080551","FBgn0028532","CG7968",1.82133809959954,-0.315371938353104,2.13671003795264
"937","FBtr0080550","FBgn0028533","CG7953",0.802956909863922,-0.647852038056193,1.45080894792012
"938","FBtr0080549","FBgn0028534","CG7916",-0.546289805935644,-0.601483057054266,0.0551932511186214
"939","FBtr0080537","FBgn0028538","Sec71",2.6542879642321,0.723354002059974,1.93093396217213
"940","FBtr0080532","FBgn0028541","TM9SF4",1.43553963504419,-0.288364675660354,1.72390431070454
"941","FBtr0080617","FBgn0028542","NimB4",0.614080635707311,-1.42113226413283,2.03521289984015
"942","FBtr0080618","FBgn0028543","NimB2",1.38283276671398,-0.48204409853748,1.86487686525146
"943","FBtr0080557","FBgn0028544","CG16884",3.17853405357478,0.710968036744359,2.46756601683042
"944","FBtr0070244","FBgn0028550","Atf3",4.0406058110711,3.86828802400412,0.17231778706698
"945","FBtr0072187","FBgn0028552","gammaSnap1",1.93375489087519,-0.148731166516417,2.0824860573916
"946","FBtr0088777","FBgn0028563","sut1",4.5863729633263,1.34059666026709,3.24577630305921
"947","FBtr0332212","FBgn0028572","qtc",2.76361344425311,0.489319168267504,2.27429427598561
"948","FBtr0076064","FBgn0028573","prc",2.02066724070365,-1.22187217977665,3.2425394204803
"949","FBtr0086125","FBgn0028579","phtf",3.47510101882982,1.00768618141516,2.46741483741465
"950","FBtr0331834","FBgn0028582","lqf",4.22044447320588,0.94925029362917,3.27119417957671
"951","FBtr0086258","FBgn0028622","qsm",5.10746102737478,1.93379841990166,3.17366260747313
"952","FBtr0085695","FBgn0028646","aralar1",4.41025925357607,1.34608027187948,3.06417898169659
"953","FBtr0300735","FBgn0028647","CG11902",1.00657617809338,-0.94438595720796,1.95096213530134
"954","FBtr0076891","FBgn0028648","mRpL50",1.60832400318005,0.435618774894756,1.17270522828529
"955","FBtr0083005","FBgn0028662","VhaPPA1-1",4.07213072024386,1.94764313477822,2.12448758546563
"956","FBtr0083656","FBgn0028670","Vha100-2",6.17629996099935,2.82748576222822,3.34881419877113
"957","FBtr0085374","FBgn0028671","Vha100-1",2.92044376676546,0.562669414250317,2.35777435251515
"958","FBtr0452144","FBgn0028675","Sur",4.44845991642296,0.752280897664097,3.69617901875887
"959","FBtr0346274","FBgn0028686","Rpt3",2.37946590089187,1.7901322214178,0.589333679474062
"960","FBtr0084294","FBgn0028688","Rpn7",1.8648664760395,0.187742957409794,1.6771235186297
"961","FBtr0079027","FBgn0028694","Rpn11",2.93223793628156,-0.574993035079898,3.50723097136146
"962","FBtr0074893","FBgn0028695","Rpn1",2.30653564013082,-0.504503803254963,2.81103944338578
"963","FBtr0308333","FBgn0028697","RpL15",4.2363324896213,2.00420143754011,2.23213105208119
"964","FBtr0300327","FBgn0028703","Nhe3",4.90327087679129,0.68011709560189,4.2231537811894
"965","FBtr0303908","FBgn0028704","Nckx30C",2.9635000153578,-0.123459209765527,3.08695922512333
"966","FBtr0347104","FBgn0028734","Fmr1",1.35468844392679,-0.165814198013505,1.5205026419403
"967","FBtr0070543","FBgn0028746","CG18508",3.7808591231327,0.915090885998402,2.86576823713429
"968","FBtr0076522","FBgn0028789","Doc1",3.45120737254807,0.376429678795886,3.07477769375218
"969","FBtr0084976","FBgn0028833","Dak1",4.5434673851662,3.32198886574675,1.22147851941945
"970","FBtr0080633","FBgn0028871","Cpr35B",-1.78764809558575,-3.38154894068386,1.59390084509811
"971","FBtr0080606","FBgn0028872","CG18095",-1.23697276361781,-1.51590907806018,0.278936314442365
"972","FBtr0080685","FBgn0028886","CG15279",4.78377906317139,1.6116088010777,3.17217026209369
"973","FBtr0080624","FBgn0028916","CG33090",3.9397433226342,-0.084131429858838,4.02387475249304
"974","FBtr0080563","FBgn0028920","CG8997",0.968875502630296,-0.726460824968254,1.69533632759855
"975","FBtr0343661","FBgn0028932","CG16890",1.87103130176671,0.917272981073995,0.953758320692714
"976","FBtr0080586","FBgn0028936","NimB5",0.798408934179168,-1.4426542349377,2.24106316911687
"977","FBtr0080587","FBgn0028940","Cyp28a5",3.20567297803994,-0.00170869741788196,3.20738167545782
"978","FBtr0080785","FBgn0028950","CG15255",0.792022650717104,-0.943693387273074,1.73571603799018
"979","FBtr0077631","FBgn0028970","betaggt-II",1.11006466737556,-0.57426126928287,1.68432593665843
"980","FBtr0078235","FBgn0028978","trbl",5.1879901929377,1.85181407635144,3.33617611658626
"981","FBtr0079321","FBgn0028990","Spn27A",4.58610033803948,1.91372198766086,2.67237835037863
"982","FBtr0344198","FBgn0028991","seq",3.26367322335644,0.444310438788337,2.81936278456811
"983","FBtr0083436","FBgn0028992","sds22",-0.417766598464008,-0.494152343737081,0.076385745273073
"984","FBtr0072592","FBgn0028999","nerfin-1",2.41297797367005,-0.145393833734545,2.5583718074046
"985","FBtr0072506","FBgn0029002","miple2",5.21666982482952,2.35871664938157,2.85795317544795
"986","FBtr0070890","FBgn0029003","mab-21",4.51848325737489,1.32773888221687,3.19074437515802
"987","FBtr0345419","FBgn0029082","hbs",4.70382711848608,0.605692767571706,4.09813435091437
"988","FBtr0088548","FBgn0029092","ced-6",4.25236862742259,1.19296832186491,3.05940030555768
"989","FBtr0078031","FBgn0029095","aru",5.40777484887657,1.32589092944124,4.08188391943533
"990","FBtr0072148","FBgn0029105","alpha-Catr",0.625443665451598,-0.187444817729125,0.812888483180723
"991","FBtr0075607","FBgn0029114","Tollo",5.98751854555884,0.929334600417395,5.05818394514144
"992","FBtr0076897","FBgn0029117","Surf1",-0.231164207766891,-0.236986009816439,0.00582180204954805
