"","group_name","gene","expression.in.ht","ng.freq.in.ht","var.in.ht","mean_exp_ht","ng.freq.in.ot","total_expression","mean_exp_ot"
"1","0 tissues","825-Oak",1.34860951186735,0.339055793991416,1.03987415313397,3.37777945865068,0.0185761116247794,121.903508104281,0.0100012352526524
"2","0 tissues","AANATL2",0.722983294404133,0.568965517241379,1.19027569172152,1.06906575150604,0.0379702332122349,169.255805009221,0.0075533157498122
"3","0 tissues","Ag5r",0.53652749010186,0.00574712643678161,1.2412872949677,0.389220905288071,0.00934579439252336,1.07305498020372,0.0030980063842522
"4","0 tissues","Ag5r2",0.53145722135126,0.100574712643678,1.41646473512788,1.4811064552956,0.00408634062398683,31.9369153661087,0.0189496437064576
"5","0 tissues","Alp4",0.132689352000205,0.344827586206897,1.99662148074076,0.119469909684085,0.00209709007088511,4.74470878508125,0.00601979560773441
"6","0 tissues","alpha-Est4",0.887995430859707,0.646551724137931,0.842507452872955,0.90432862629885,0.197563306258958,192.191837721509,0.006315147060996
"7","0 tissues","alphaTry",0.215951951171017,0.0862068965517241,1.38102820148566,0.0807601880215595,0.00147470468350184,7.22576219860731,0.0278424327865041
"8","0 tissues","alrm",0.520308875097985,0.504685408299866,1.72897774105408,3.08187798222433,0.206219796837503,450.708986257221,0.041183976779655
"9","0 tissues","Bace",0.501907516415852,0.433908045977011,1.49049414636818,0.670390550950563,0.0016244654984489,98.8592489140585,0.00073899899511246
"10","0 tissues","betaTry",0.245630761544688,0.0545977011494253,2.01301092050596,0.26119452110194,0.000213688446328472,7.25678544997527,0.000340780653975724
"11","0 tissues","Ccp84Aa",1.82980864243927,0.14041095890411,1.22016044077202,4.32162581903899,0.00469256153310526,67.9399840669713,0.00050244227350181
"12","0 tissues","Ccp84Ab",0.65334360938702,0.178082191780822,1.74413245175574,2.33065495431732,0.00627581536489162,57.4111003125016,0.0326678477327844
"13","0 tissues","Ccp84Ad",1.44240682362657,0.301369863013699,1.22005402378828,6.60595878251773,0.0941684187230276,174.442102907597,0.0176408895671771
"14","0 tissues","CG10000",0.216736733358123,0.109195402298851,1.25393406899992,0.124952494864944,0.0030184262714344,11.4206268792964,0.0794956479174352
"15","0 tissues","CG10300",0.863799574318135,0.632183908045977,1.14685410829435,1.44373937070354,0.0161832893899445,216.469318111919,0.0184646255111379
"16","0 tissues","CG10560",0.299855337751669,0.724137931034483,1.37215672270935,0.223820642937087,0.00163839938884019,15.6820476620197,0.00861701929418112
"17","0 tissues","CG10597",0.842157316450296,0.0111731843575419,1.2333086612642,0.952393157211078,0.000928340318639162,1.68431463290059,0.00666053718884496
"18","0 tissues","CG10827",0.46547148775272,0.137931034482759,1.42880321556996,0.825419144214606,0.00593065980953822,33.8232576639739,0.0130239509161608
"19","0 tissues","CG10912",0.585990844426822,0.353448275862069,1.3133750474538,0.733227025463701,0.00145158104935156,86.0720191974453,0.00808509585908782
"20","0 tissues","CG10943",0.384097796363367,0.433908045977011,1.35223398028914,0.314460317791759,0.00186476763820571,69.2218358272847,0.00106699530664228
"21","0 tissues","CG11131",0.260329869101283,0.186813186813187,2.76672114934891,0.628379438911268,0.00455921662757078,8.764758006112,0.0175096692391002
"22","0 tissues","CG11236",0.842502769794745,0.132183908045977,0.821591269356056,0.886761400649146,0.00595155982105906,38.9572333777046,0.0104899426206459
"23","0 tissues","CG1124",1.74673904517409,0.839357429718876,0.966944460340391,4.11937505990701,0.316174319976601,1109.33164457021,0.0257579106418742
"24","0 tissues","CG11300",0.703791267506135,0.115107913669065,1.54145406186188,2.61228727304912,0.00131934662204849,19.0259414941088,0.0081673721119119
"25","0 tissues","CG11368",1.13231226170799,0.0893854748603352,1.09325370923997,2.3374303700778,0.00185810253647488,20.3054780271234,0.0404279722774335
"26","0 tissues","CG11370",0.287066733871426,0.0102739726027397,1.7232123433118,8.91742775792949,0.00433152139618321,5.5435393733694,0.00942991359565059
"27","0 tissues","CG11378",0.700903078484396,0.642857142857143,1.37664775646171,1.19545420707637,0.0427836944546456,40.5490382756779,0.132576170715875
"28","0 tissues","CG11384",0.264424536038716,0.270114942528736,1.52617526925985,0.148397208989407,0.00128387708074173,30.4081731547194,0.00732713034830623
"29","0 tissues","CG11413",0.0864241853751565,0.0205479452054795,2.35687181330789,0.491061795019322,0.00419843811191228,2.24607476439204,0.0124914017799043
"30","0 tissues","CG1143",0.151907761308727,0.0410958904109589,1.87060928056563,0.481445798380319,0.00775340638275826,5.26819374937371,0.0271897526005959
"31","0 tissues","CG11550",0.377521928622845,0.561643835616438,1.65364716162289,0.415751536605134,0.0205089569730454,82.8982432828983,0.0136557455662924
"32","0 tissues","CG11892",0.0971089796694992,0.362068965517241,1.97407837893781,0.0353854107274049,0.00160285388638513,2.96482883620282,0.00579004531132086
"33","0 tissues","CG11911",0.595808881573475,0.0545977011494253,1.56545792648213,1.28247451197388,0.00135018432329837,16.3406536408364,0.0150677084407055
"34","0 tissues","CG1213",0.399052631328302,0.402298850574713,1.6063501679874,0.398595048270192,0.00773863048039456,71.3107750584005,0.041716667295192
"35","0 tissues","CG12239",1.42204446135197,0.127175368139224,1.28444543459864,3.62968471997385,0.0165234081615622,144.38832945204,0.00163040065716617
"36","0 tissues","CG12256",0.168231576122962,0.0305997552019584,3.80037946851579,1.5254464705987,0.00927986244563568,12.0857538761226,0.0225440083708041
"37","0 tissues","CG12268",0.357021290858012,0.0858369098712446,1.42226339468162,1.42635836106266,0.00249589596505746,17.2621328143179,0.0149784027063411
"38","0 tissues","CG12310",2.13177855374268,0.857142857142857,0.463679071532117,4.61533853486806,0.00234485767259243,12.6145235057437,0.00545126665210867
"39","0 tissues","CG12507",2.75745751903895,0.770949720670391,0.647936909086435,6.65245809796188,0.02,329.547110613538,0.0123745001520866
"40","0 tissues","CG12523",0.588909551273622,0.089041095890411,1.51567295866064,2.36642248977496,0.0115160869049032,28.6932740522128,0.00383290341885565
"41","0 tissues","CG12546",1.14605845747044,1,0.798649609290018,0.981158105676363,0.00409707211632934,6.22735329999967,0.00327664823303949
"42","0 tissues","CG12655",1.61540941991312,0.021978021978022,1.38253884524515,4.31166470233981,0.000638312025600417,3.23081883982624,0.000550463961021506
"43","0 tissues","CG12825",0.628704700057095,0.683908045977011,1.16839420901718,0.662119688863901,0.028645186913568,165.150815909566,0.0564069920559014
"44","0 tissues","CG12911",1.95245287211938,0.910614525139665,0.777832412546406,5.10000211424991,0.0578193360212748,338.219643604755,0.00740175947843891
"45","0 tissues","CG13038",1.41730280817944,0.571917808219178,1.05796223563213,3.10823408078505,0.0231275118743149,249.610412952264,0.109672927574064
"46","0 tissues","CG13042",0.947530837752494,0.0782122905027933,1.78573051158962,4.22482537327594,0.00512849099726852,21.1703962511829,0.00970103064798276
"47","0 tissues","CG13045",2.36589594391132,0.317596566523605,0.917895512226914,6.25506563715315,0.0164864410578216,158.990907386529,0.0194864200318016
"48","0 tissues","CG13056",0.249103103867466,0.133868808567604,2.63905235026055,1.32408482150652,0.0135462500617986,65.7228460411034,0.00461025447407532
"49","0 tissues","CG13058",0.727408208829699,0.35958904109589,1.54927277254871,2.60753922719112,0.0162683855041657,124.554326729869,0.00600093812782906
"50","0 tissues","CG13133",2.49342802145181,0.597765363128492,0.637043808120128,5.92934798359437,0.00499818125479947,238.13908247894,0.0122498291623376
"51","0 tissues","CG13196",2.30568094145584,0.270386266094421,0.875484213413423,6.23206621540816,0.0111366888570895,136.203087944755,0.0014637867678998
"52","0 tissues","CG13218",0.556974708089645,0.0376712328767123,1.41526517229209,4.80923346342834,0.00803185745140389,16.445371429959,0.029728046151349
"53","0 tissues","CG13247",0.462471067651438,0.724550898203593,0.959460562125138,0.307214064947265,0.0241202516895828,59.3829656324574,0.00314159646170713
"54","0 tissues","CG13285",0.263327035385949,0.0342465753424658,3.03134771491769,1.2374710573875,0.00557993789077278,5.32031453092746,0.0369566413808006
"55","0 tissues","CG13306",0.243576362794773,0.625,1.33982789600195,0.141293710132557,0.00116019941645415,10.9346355106381,0.014484204024449
"56","0 tissues","CG13318",1.29699868462327,0.212290502793296,1.1752450641755,3.93995286755332,0.00522886355310967,57.7955721123192,0.0186976696169945
"57","0 tissues","CG13323",0.668449557120023,0.672413793103448,1.48450211362746,0.708806836698048,0.00291453095846793,26.3467931286406,0.00495804215373375
"58","0 tissues","CG13403",0.58515528118701,0.0787671232876712,1.83386197428244,1.73121022401983,0.00334170294997086,22.0347548562505,0.0202231038421449
"59","0 tissues","CG13482",0.556030068998724,0.632183908045977,1.28260887969357,0.553973641888288,0.0314994958990708,138.684622832988,0.00661503838870803
"60","0 tissues","CG13545",0.0966069002096236,0.0205479452054795,2.13761957450343,0.593349147363896,0.00577793145411071,2.73092123433264,0.018776480556567
"61","0 tissues","CG13675",0.442358116662202,0.178082191780822,1.80903522506375,1.58971817028513,0.00372143429720422,44.3278750585112,0.0103276700686952
"62","0 tissues","CG13721",1.95362797457818,0.134078212290503,1.02386073606082,4.9562244703453,0.0015386614329383,43.661955773568,0.0011072677830808
"63","0 tissues","CG13727",1.87224911793958,0.312849162011173,0.921087398441229,4.91569269153907,0.0078794581144595,109.050403840145,0.00113439166860097
"64","0 tissues","CG13806",0.175214006001193,0.0388219544846051,3.00195608380525,0.509320546943379,0.00616539337890363,11.9684435269063,0.00734299200640728
"65","0 tissues","CG13810",0.337371800651186,0.0658682634730539,2.68886998078781,0.594469645555314,0.00643939893086651,5.51716694422643,0.0124316156615381
"66","0 tissues","CG13947",0.581460204681779,0.714285714285714,1.66396900128739,0.967183789109963,0.00130190561184314,3.81631069029646,0.00287107473064488
"67","0 tissues","CG14075",4.58695168727231,0.863636363636364,0.389817205623089,22.0782943434075,0.0467211145808311,87.5111244702964,0.00196507604402989
"68","0 tissues","CG14096",2.37036324327446,0.399141630901288,0.806464831390628,7.34900280193015,0.0999726850587271,224.487948930786,0.010816346475886
"69","0 tissues","CG14120",0.263835593547061,0.00401606425702811,1.51589462170873,0.30549328796693,0.00764437436805343,1.26832179925803,0.0105669418524762
"70","0 tissues","CG14277",0.75761705409666,0.212290502793296,1.27352490334011,4.895385091338,0.00822697876724089,60.0721189107861,0.00324485734104451
"71","0 tissues","CG14300",0.107534507215912,0.0120481927710843,2.26362200522076,0.0888784329004808,0.00124579811626733,1.80267413445917,0.0355079612564263
"72","0 tissues","CG14342",3.5557361688548,0.614525139664804,0.537509785502108,10.5056279159737,0.0196875544456705,332.824505884232,0.0109145612797628
"73","0 tissues","CG14419",0.514273164887829,0.253424657534247,1.59871449926276,1.05285885021819,0.00414187157703008,58.31232717744,0.0128682305881902
"74","0 tissues","CG14439",0.325061459281571,0.212328767123288,2.18393298023009,0.561883516179539,0.00344411605042524,32.7993660951057,0.011520360815293
"75","0 tissues","CG14445",0.646454052713285,0.407821229050279,1.5203094464883,1.53773021914007,0.00701390667241191,68.5307790511588,0.0306017046601386
"76","0 tissues","CG14454",3.82079750699571,1,0.36818802079708,13.414685773957,0.080434483706861,25.1643139677442,0.0115128865620726
"77","0 tissues","CG14456",0.482596040454506,0.0726256983240224,1.59081152644482,5.34123880666656,0.00665839641509912,19.5823459813206,0.00133910253441069
"78","0 tissues","CG14457",0.399173413701595,0.64367816091954,1.60970697527147,0.400704101052996,0.0193775768948795,113.650282496145,0.0250467599668253
"79","0 tissues","CG14500",0.292641706195452,0.0258620689655172,1.08483334891774,0.128346454465928,0.000536691318505813,2.83338647404969,0.0012672125242444
"80","0 tissues","CG14523",1.31881167634734,0.928571428571429,0.722132187149727,2.11339425971077,0.109398686205154,88.0558998594646,0.0173339327713773
"81","0 tissues","CG14565",0.562074359988054,0.0686695278969957,1.48997689827013,2.56939800620307,0.00371532523533602,18.1122375472641,0.00738650102101227
"82","0 tissues","CG14572",0.877374806026555,0.0102739726027397,1.39512498942601,1.92720480996267,0.00035966910442393,3.21873240963722,0.0046383361827121
"83","0 tissues","CG14573",1.27308397396552,0.141630901287554,1.24166785899632,3.05732939296776,0.00465067747849807,45.4258706041462,0.00932679784987185
"84","0 tissues","CG14642",0.386916477618471,0.516483516483517,1.69776064597408,0.411182676207757,0.0736765947184372,22.9852240627309,0.0638527072769646
"85","0 tissues","CG14770",1.15343806842481,0.506849315068493,1.3126085229181,6.42805137407308,0.108575546480903,277.993575847669,0.00235499279143628
"86","0 tissues","CG14780",0.149031623221734,0.0575275397796818,1.05822850233731,0.0395582779914496,0.00101743261779962,8.10472208630357,0.000305030113869018
"87","0 tissues","CG14820",0.557228577540763,0.0944206008583691,1.71751408901029,0.907483370469554,0.0074547020898177,15.635197596035,0.0185544830344307
"88","0 tissues","CG15020",0.349505702002499,0.229452054794521,1.6760410380967,0.543175383847598,0.0151651298782089,35.7077110334986,0.0344528624105483
"89","0 tissues","CG15023",0.303726440056326,0.0821917808219178,1.71910966336421,0.484130608462485,0.00157777304203372,11.9243329470316,0.0076557708615039
"90","0 tissues","CG15024",0.307111392383178,0.222602739726027,2.01235718705489,1.23329552405228,0.00970494671894703,46.7052432984125,0.012666941496632
"91","0 tissues","CG15043",0.210625605573161,0.0890804597701149,4.42047507642034,0.673904420478377,0.00666874855191449,12.1760825203497,0.00674348308434445
"92","0 tissues","CG15065",0.257262183724242,0.00611995104039168,1.49280749644311,1.75942903361784,0.00115487452385802,4.60584262646447,0.011264396413594
"93","0 tissues","CG15068",0.257813823283945,0.00244798041615667,1.28168455721297,0.0934417489269879,0.00349106915105029,0.515627646567889,0.0142796516561107
"94","0 tissues","CG15126",0.343059929471053,0.456896551724138,1.38497954225778,0.294851937232444,0.00534267377545252,69.9410324293586,0.00808406060138517
"95","0 tissues","CG15209",2.16823668908864,0.593406593406593,0.874333485522881,6.1072977671636,0.214828897338403,116.438545381945,0.0324533540264602
"96","0 tissues","CG15247",0.83639002772105,0.964071856287425,0.670426757647933,0.798660263005185,0.148467650397276,135.775634682921,0.0569987006366668
"97","0 tissues","CG15369",0.878202367293192,0.790697674418605,1.21640782680098,1.42050806578783,0.0599698373370678,646.437830162522,0.02426546596321
"98","0 tissues","CG15422",2.28543853399622,0.994252873563218,0.482314895573753,5.46655132549274,0.150346271541311,779.88103393545,0.0395745767523123
"99","0 tissues","CG15423",0.976752308007462,0.574712643678161,1.41370450749459,2.27762550118859,0.00836864892982268,235.29348032274,0.00543767524158779
"100","0 tissues","CG15546",0.321298448384795,0.188356164383562,1.84403593921124,0.285372038521307,0.000352530906937601,22.8895784853386,0.000963983121341646
"101","0 tissues","CG15556",0.598282623413692,1,0.899909601686381,0.456883042224021,0.00422114691650365,35.8481139048917,0.00672377899322121
"102","0 tissues","CG15597",0.204802830501632,0.133047210300429,1.2043743894336,0.0845484997605829,0.000803594811782382,7.68345185602236,0.000780271961955225
"103","0 tissues","CG15818",0.287010991611218,0.137931034482759,2.13968500435179,2.66451152153733,0.0122650602409639,44.7750263802142,0.0153720486394656
"104","0 tissues","CG15829",3.69460176288391,1,0.309533120772298,13.0118576740727,0.069737477854727,199.015596623397,0.0252469732869938
"105","0 tissues","CG16732",0.183583589908576,0.152298850574713,1.15316220800536,0.0613864385142387,0.00148640208386794,11.4531155947553,0.0202418956637465
"106","0 tissues","CG16756",0.799639939250737,0.708690330477356,0.997798691112368,0.955264569107375,0.0132415859433519,490.600158418545,0.0120636213924175
"107","0 tissues","CG16898",0.313467796128686,0.341954022988506,1.24389581140486,0.168763737509453,0.0134443116029518,42.3028375147338,0.0106525291389517
"108","0 tissues","CG17107",0.307841033379267,0.123287671232877,1.98669982194037,0.793999117305351,0.00598237998643695,22.0270304421525,0.0112427647886986
"109","0 tissues","CG17109",5.57442030838191,1,0.274784445239832,28.7843717369217,0.433933727485219,360.076732229235,0.0164466842050649
"110","0 tissues","CG17134",0.186702413229992,0.409090909090909,2.06169441636692,0.127228192272814,0.00164431611177861,2.36732949946708,0.0072282612016812
"111","0 tissues","CG17571",0.562108966621611,0.00574712643678161,0.308337480908096,0.319813426810568,0.00127396424053153,1.12421793324322,0.017443452141765
"112","0 tissues","CG17633",1.15675507367931,0.0718390804597701,1.08159838502613,2.49459695739745,0.0023290267646958,32.0724369890857,0.00769391465429037
"113","0 tissues","CG17636",1.29268424457895,0.910714285714286,0.717821312774744,1.67384701734705,0.00428692636310862,60.1605680378912,0.00559932689591639
"114","0 tissues","CG17738",0.351467881684832,0.00803212851405622,1.39531026170862,0.516842211421053,0.00557132985065542,3.29825938484737,0.00999870208836907
"115","0 tissues","CG17930",0.273332284683869,0.152298850574713,1.79500622120202,0.168353051495712,0.00157606078756063,17.3676035911471,0.0138104236486594
"116","0 tissues","CG1809",0.506922986189349,0.301724137931034,1.66227359273632,1.23132860455317,0.0628162624323853,83.4949250877429,0.00731616969291189
"117","0 tissues","CG18095",0.165472259526639,0.310344827586207,1.94590017255154,0.408827842693505,0.00453259860796172,7.28727263231917,0.00803963865292214
"118","0 tissues","CG18294",2.4073740804748,0.36480686695279,0.825648058692,6.36327785302204,0.0393255149075209,188.501421001645,0.0145807757763021
"119","0 tissues","CG18417",0.449177003130857,0.0575635876840696,1.91196596983569,1.17189490370962,0.0102464024381478,33.0636424591461,0.0315005755749864
"120","0 tissues","CG18493",0.540234525242604,0.192528735632184,1.51041621952624,1.3741104232058,0.00314735182782323,57.3906679488772,0.00864422269089785
"121","0 tissues","CG18577",1.45674391687367,1,0.433360026197527,2.00585900136608,0.00879196147481504,76.877184117575,0.0200997637254151
"122","0 tissues","CG18585",1.36169133603163,0.137931034482759,1.21348826656255,2.88745547693537,0.00603376671443757,64.1194085950227,0.0168136183485545
"123","0 tissues","CG18609",0.269009879856042,0.02203182374541,2.81665084951818,2.42001521260132,0.00187958556068875,13.2065309694786,0.0129554661535463
"124","0 tissues","CG18635",0.507807286164264,0.982758620689655,0.841248576680997,0.355320862023172,0.00125695930118141,31.4154240419024,0.00426258721948077
"125","0 tissues","CG18748",0.300877450299267,0.580459770114943,1.02406973763725,0.137913850646731,0.00398893244178003,66.453921829988,0.00516436591635358
"126","0 tissues","CG18765",0.34394468073199,0.583333333333333,1.73214650861178,0.4541656641602,0.00977301387137453,104.032182107062,0.0156833194095191
"127","0 tissues","CG18814",1.86869608013248,1,0.404901009122052,3.29156973426567,0.0062527807792538,102.272863331924,0.0125989956650059
"128","0 tissues","CG2120",0.235581740139227,0.373563218390805,1.18215674326091,0.0965128432409017,0.00117049047979986,35.3764214575524,0.00398345516132893
"129","0 tissues","CG2681",0.224468962165867,0.235632183908046,1.00651915092458,0.0642590041560972,0.00473050185047305,18.7832255949561,0.00521621366876893
"130","0 tissues","CG2772",0.338912834627658,0.0215827338129496,0.669375123385347,0.101923177830154,0.00190501247876252,0.910134227458921,0.00145632075244503
"131","0 tissues","CG30026",0.834027410451162,0.128755364806867,1.16467037127971,1.82455622734,0.00786462659771162,33.543196815332,0.00736320091573657
"132","0 tissues","CG30196",1.50497198773271,0.910179640718563,0.673963326792874,2.2484505826249,0.0734484024972457,210.735029362337,0.0738366997410946
"133","0 tissues","CG30371",0.505407811990004,0.285714285714286,0.949854664643431,0.293459116437669,0.000671621501578782,1.01081562398001,0.00185350747345942
"134","0 tissues","CG30411",4.0123913212168,1,0.319266835195642,14.9276572111052,0.0566803782253325,26.6916531392167,0.0494960920915754
"135","0 tissues","CG30458",2.00510239947003,0.311643835616438,1.24720254327083,8.87747385796343,0.133629908460946,202.819963778123,0.0193277851252129
"136","0 tissues","CG30479",0.476887829685934,0.192528735632184,1.08521008329753,0.413817141987994,0.00533728914649253,36.9202303455577,0.00311644196687847
"137","0 tissues","CG30480",0.138501048744556,0.0468540829986613,1.1823268522327,0.034194558554111,0.00268940328130689,5.63481851582109,0.0228854494557394
"138","0 tissues","CG31036",1.13051551657774,0.893854748603352,0.803904269899615,1.51070945180091,0.0107282345379938,176.814000019995,0.00243738459643064
"139","0 tissues","CG3106",1.80192395895266,0.129310344827586,0.768821112142544,3.05920839726263,0.00418938307030129,68.8351473189615,0.00189218113303519
"140","0 tissues","CG31087",0.478901080625772,0.17816091954023,1.65431371149413,1.00187225707097,0.00396833530793544,44.8608285546178,0.00553885187206112
"141","0 tissues","CG31267",0.611238409794231,0.028735632183908,0.86627496234003,0.366142932579554,0.00134814271393854,5.38158251042396,0.00470921603915214
"142","0 tissues","CG31337",1.80699467582512,0.593406593406593,0.938368922786399,3.8605646880969,0.297742012971415,89.4269167274642,0.0932956171855405
"143","0 tissues","CG31343",1.34798543568692,0.160919540229885,0.919931720988543,2.60191459351548,0.00316478406269287,77.6203398803948,0.00693451246097597
"144","0 tissues","CG31446",0.888886552796398,0.373563218390805,1.29719307224621,2.59997344138879,0.0101089004273308,158.490908360164,0.00310033251834906
"145","0 tissues","CG31463",0.971885588509493,0.160919540229885,1.02372004855045,1.61344177954663,0.00428709901962698,59.0885400656333,0.0036406432716687
"146","0 tissues","CG31648",0.489800989933006,0.887931034482759,0.863412248656655,0.30370918542915,0.323861497929996,156.867934983848,0.0627002093131667
"147","0 tissues","CG31821",0.158372995845501,0.0120481927710843,2.06517056994089,0.308634491881211,0.0105547183406875,3.42045887318239,0.00347664997907772
"148","0 tissues","CG31954",2.51145104749928,0.137339055793991,0.756153075001167,7.9358534498259,0.0278708498324703,81.1504692564353,0.0131808287711371
"149","0 tissues","CG32074",1.51593940970764,0.00574712643678161,1.41062257936379,4.29057915279705,0.00146920281728052,3.03187881941528,0.000197118923103654
"150","0 tissues","CG32189",0.130833317019525,0.00267737617135207,1.14089317078619,0.0215188732410762,0.00114235621241799,0.26166663403905,0.000857922462578392
